name,price,regular_price,status,sku,brand,image,features
Hikvision DS-7732NI-E4 32 channel IP Network Video Recorder (NVR),To be announced,,Out Of Stock,11380,Hikvision,https://www.startech.com.bd/image/cache/catalog/nvr/hikvision/ds-7732ni-e4/ds-7732ni-e4-1-500x500.jpg,"[{'IP Camera Input': 'IP video input: 16-ch\n'}, {'Two-Way Talk': 'Two-way audio:  1-ch, RCA (2.0 Vp-p, 1kΩ)'}, {'Resolution': 'Recording Resolution: Up to 6MP\\\r\nSynchronous Playback: Up to 16-ch synchronous playback at 4CIF resolution'}, {'Record Rate': 'Up to 6MP'}, {'Video Detection': 'IP Video Input: 16-ch (8-ch@720P, 6-ch@1080P)'}, {'Alarm Input': 'Alarm Input/Output: Alarm in / out 16 / 4 (optionally can be expanded to 16 / 8)\r\nAlarm Input/Output: Alarm in / out 16 / 4 (optionally can be expanded to 16 / 8)'}, {'Sync Playback': 'Up to 16-ch synchronous playback at 4CIF resolution'}, {'Search Mode': 'Yes'}, {'Playback Function': 'Yes'}, {'Backup Mode': 'Yes'}, {'Third Party Support': 'Third-party network cameras supported'}, {'Interface': 'Network Interface: 1 RJ-45 10 /100 /1000 Mbps self-adaptive Ethernet interface\r\nPoE Switch (Built In): (-16P) 16 independent 100 Mbps PoE network interfaces\r\nPower over Ethernet: (-16P) 16 independent 100 Mbps PoE network interfaces\\\r\nSerial Interface: RS-232 and RS-485\n'}, {'Ethernet Port': 'Network Interface\t1 RJ-45 10 /100 /1000 Mbps self-adaptive Ethernet interface\r\nPower over Ethernet\t(-16P) 16 independent 100 Mbps PoE network interfaces'}, {'PoE': 'PoE Switch (Built In)\t(-16P) 16 independent 100 Mbps PoE network interfaces\r\nPower Consumption\t≤ 20W (without hard disk, DVD-R/W or PoE)\r\nPower over Ethernet\t(-16P) 16 independent 100 Mbps PoE network interfaces'}, {'Network Function': '1 RJ-45 10 /100 /1000 Mbps self-adaptive Ethernet interface\r\n(-16P) 16 independent 100 Mbps PoE network interfaces\r\n(-16P) 16 independent 100 Mbps PoE network interfaces'}, {'Internal HDD': 'Max 16TB 4 SATA interfaces for 2 HDDs + 1 DVD-R/W (default), or 4HDDs (8TB with DVD R/W + 2HDD)'}, {'USB': '2 × USB 2.0 + 1 × USB 3.0'}, {'RS232': 'Yes'}, {'RS485': 'Yes'}, {'Power Supply': 'Max. Power 200W Power supply 100 ~ 240 VAC'}, {'Power Consumption': '≤ 20W (without hard disk, DVD-R/W or PoE)'}, {'Operational Conditions': '-10ºC ~ + 55ºC (14ºF ~ 131ºF) Working humidity 10 % ~ 90 %'}, {'Storage Conditions': 'Max 16TB 4 SATA interfaces for 2 HDDs + 1 DVD-R/W (default), or 4HDDs (8TB with DVD R/W + 2HDD)'}, {'Dimensions': '445 × 390 ×70 mm ( 17.5""× 15.3"" × 2.8"")'}, {'Net Weight ': '≤ 4 Kg (without hard disk)'}]"
Cisco SG95D-08 8-Port Gigabit Desktop Switch,To be announced,,Out Of Stock,11382,Cisco,https://www.startech.com.bd/image/cache/catalog/switch/cisco/sg95d-08/sg95d-08-2-500x500.jpg,"[{'Dimensions (L x W x H )': '160x30x103.5 mm'}, {'Interface': 'Ports 10/100/1000 Ethernet, power port for AC adapter or power cord'}, {'LED': 'System/PWR, link/activity, 100M, cable diagnostics, loop detection, gigabit, mini-GBIC\n'}, {'Power Supply': ' DC 12V, 1.0A'}, {'Weight': '0.94 lb. (0.43 kg)'}, {'Type': 'Desktop Switch'}, {'Port': '8 RJ-45 connectors for 10BASE-T/100BASE-TX/1000BASE-T ports'}, {'Network Standard': 'IEEE 802.3 10BASE-T Ethernet, IEEE 802.3u 100BASE-TX Fast Ethernet, IEEE 802.3ab 1000BASE-T\r\nGigabit Ethernet, IEEE 802.3z Gigabit Ethernet, IEEE 802.3x Flow Control, 802.1p priority, Energy Efficient\r\nEthernet'}, {'Data Transmission Rate': 'Switching capacity: :  1.6 Gbps\r\nForwarding capacity: 1.4. mpps'}, {'Environment': 'Operating temperature: 32° to 104°F (0° to 40°C)\r\nStorage temperature: -4° to 158°F (-20° to 70°C)\r\nOperating humidity: 10% to 90%, relative, noncondensing\r\nStorage humidity: 5% to 90%, relative, noncondensing'}, {'Warranty': '1 Year Warranty'}]"
UGREEN 30619 3.5mm Male to Dual 3.5 mm Female Headphone Splitter,To be announced,,Out Of Stock,11383,UGREEN,https://www.startech.com.bd/image/cache/catalog/accessories/cable-converter/ugreen/3-5mm-male-to-dual-3-5mm-female-1-500x500.jpg,
Hikvision DS-2CD1043G0-I 4.0MP IR IP Network Bullet Camera,To be announced,,Out Of Stock,11384,Hikvision,https://www.startech.com.bd/image/cache/catalog/ip-camera/hikvision/ds-2cd1043g0-i/ds-2cd1043g0-i-01-500x500.jpg,"[{'Image Sensor': '1/3"" Progressive Scan CMOS'}, {'Effective Pixels': '4MP'}, {'IR Distance': 'Up to 30 m IR range'}, {'Type': '2.8 mm/4 mm/6 mm fixed lens\r\n2.8 mm: 2.8 mm, horizontal FOV 100°, vertical FOV 55°, diagonal FOV 117°\r\n4 mm: 4 mm horizontal FOV 77°, vertical FOV 42°, diagonal FOV 88°\r\n6 mm: 6 mm horizontal FOV 51°, vertical FOV 28°, diagonal FOV 58°'}, {' Aperture': 'F2.0'}, {'Angle of View': 'horizontal FOV 78.7°, vertical FOV 43.1°, diagonal FOV 92.3°'}, {'Dimension': '177.6 mm × 66.2 mm × 67.8 mm'}, {'Weight': 'Approx. 280 g (0.62 lb.)\n'}, {'Power': 'PoE (Power over Ethernet)\r\nPower Supply: 12 VDC ± 25%, PoE (802.3af Class3)\n\r\nPower Consumption:\t\r\n12 VDC, 0.4 A, Max: 5 W\r\nPoE: (802.3af, 36 V to 57 V), 0.2 A to 0.13 A, Max: 7 W'}, {'Interface': 'Φ 5.5 mm coaxial power plug\r\n1 RJ45 10 M/100 M self-adaptive Ethernet port'}, {'Others': 'On-Board Storage: Built-in memory card slot, support microSD card, up to 256 GB\r\nBuilt-In Microphone: Yes\r\nHardware Reset: Yes'}]"
Cisco SG95-24 Compact 24-Port Gigabit Switch,To be announced,,Out Of Stock,11386,Cisco,https://www.startech.com.bd/image/cache/catalog/switch/cisco/sg95-24/sg95-24-500x500.jpg,"[{'Dimensions (L x W x H )': '279.4x44.45x170mm\n'}, {'Interface': 'Ports 10/100/1000 Ethernet, power port for AC adapter or power cord'}, {'LED': 'System/PWR, link/activity, 100M, cable diagnostics, loop detection, gigabit, mini-GBIC\n'}, {'Power Supply': '110-240VAC, 50-60 Hz'}, {'Weight': '3.59 lb. (1.63 kg)'}, {'Type': 'Desktop Switch'}, {'Port': '24 RJ-45 connectors for 10BASE-T/100BASE-TX/1000BASE-T ports with 2 combo mini-GBIC\r\nslots'}, {'Network Standard': 'IEEE 802.3 10BASE-T Ethernet, IEEE 802.3u 100BASE-TX Fast Ethernet, IEEE 802.3ab 1000BASE-T\r\nGigabit Ethernet, IEEE 802.3z Gigabit Ethernet, IEEE 802.3x Flow Control, 802.1p priority, Energy Efficient\r\nEthernet'}, {'Data Transmission Rate': 'Switching capacity: :  48 Gbps\r\nForwarding capacity: 35.7 mpps'}, {'Environment': 'Operating temperature: 32° to 104°F (0° to 40°C)\r\nStorage temperature: -4° to 158°F (-20° to 70°C)\r\nOperating humidity: 10% to 90%, relative, noncondensing\r\nStorage humidity: 5% to 90%, relative, noncondensing'}, {'Warranty': '1 Year Warranty'}]"
Hikvision DS-7616NI-Q1 16 Channel Network Video Recorder (NVR),To be announced,,Out Of Stock,11387,Hikvision,https://www.startech.com.bd/image/cache/catalog/security-camera/nvr/hikvision/ds-7616ni-q1/ds-7616ni-q1-1-500x500.jpg,"[{'IP Camera Input': 'Up to 16 IP cameras can be connected HDMI/VGA simultaneous output (DS-7604NI-Q1)'}, {'Two-Way Talk': '1-ch, RCA (2.0 Vp-p, 1 k Ω)'}, {'Interface': 'HDMI and VGA independent outputs (DS-7608NI-Q1 and DS-7616NI-Q1)'}, {'Resolution': 'HDMI output resolution : 1-ch, 4K (3840 × 2160)/30Hz, 1920 × 1080p/60Hz, 1600 × 1200/60Hz, 1280 × 1024/60Hz, 1280 × 720/60Hz, 1024 × 768/60Hz\r\nVGA output resolution : 1-ch, 1920 × 1080p/60Hz, 1280 × 1024/60Hz, 1280 × 720/60Hz, 1024 × 768/60Hz'}, {'Decoding Capacity': '1-ch @ 8 MP / 4-ch @ 1080p/8-ch @ 1080p'}, {'Compression': 'H.265+/H.265/H.264/H.264+'}, {'Resolution': '8 MP/6 MP/5 MP/4 MP/3 MP/1080p/UXGA /720p/VGA/4CIF/DCIF/ 2CIF/CIF/QCIF'}, {'Record Rate': '160 Mbps'}, {'Alarm Input': '4/1 (optional)\n'}, {'Sync Playback': 'Yes ( 16-ch )H.265+/H.265/H.264/H.264+'}, {'Playback Function': 'live view, storage, and playback'}, {'Backup Mode': 'USB Device/Network'}, {'Third Party Support': 'Yes'}, {'Interface': '1, RJ-45 10/100/1000 Mbps self-adaptive Ethernet interface'}, {'Ethernet Port': '1'}, {'Network Function': 'TCP/IP, DHCP, Hik-Connect, DNS, DDNS, NTP, SADP, SMTP, NFS, iSCSI, UPnP, HTTPS'}, {'HDD Mode': '1 SATA interface\r\nUp to 6TB capacity for each disk\n'}, {'USB': '2 × USB 2.0'}, {'Power Supply': '12 VDC\n'}, {'Power Consumption': 'Power : ≤ 18W\r\nConsumption (without hard disk ) : ≤ 10 W'}, {'Dimensions': '315 × 240 × 48 mm (12.4"" × 9.4"" × 1.9"")\n'}, {'Net Weight ': 'disk) ≤ 1 kg (2.2 lb)\n'}]"
Hikvision DS-2CD2043G0-I 4 MP IR Fixed Bullet Network IP Camera,To be announced,,Out Of Stock,11390,Hikvision,https://www.startech.com.bd/image/cache/catalog/ip-camera/hikvision/ds-2cd2043g0-i/ds-2cd2043g0-i-500x500.jpg,"[{'Image Sensor': '1/3"" Progressive Scan CMOS'}, {'IR Distance': 'Up to 30 m IR range'}, {'Focal Length': '2.8 mm @ F1.6: horizontal FOV: 103°, vertical FOV: 58°, diagonal FOV: 123°\r\n4 mm @F1.6: horizontal FOV: 83°, vertical FOV: 45°, diagonal FOV: 99°\r\n6 mm @F1.6: horizontal FOV: 51°, vertical FOV: 29°, diagonal FOV: 58°\r\n8 mm @F1.6: horizontal FOV: 39°, vertical FOV: 22°, diagonal FOV: 45°'}, {'Others': 'Max. Image Resolution:\t\r\n2688 × 1520\r\nFrame Rate:\t\r\n50Hz:25fps (2688 × 1520, 2560 × 1440, 2304 × 1296, 1920 × 1080)\r\n60Hz: 30fps (2688 × 1520, 2560 × 1440, 2304 × 1296, 1920 × 1080)\r\nSub Stream:\t\r\n50Hz: 25fps (640 × 480, 640 × 360, 320 × 240)\r\n60Hz: 30fps (640 × 480, 640 × 360, 320 × 240)\r\nThird Stream:\t\r\n50Hz: 25fps (1280 × 720, 640 × 360, 352 × 288)\r\n60Hz: 30fps (1280 × 720, 640 × 360, 352 × 240)\r\nImage Enhancement:\t\r\nBLC/3D DNR/ROI/HLC\r\nImage Settings:\t\r\nRotate mode, saturation, brightness, contrast, sharpness and white balance adjustable by client software or web browser\r\nTarget Cropping:\t\r\nNo\r\nROI:\t\r\n1 fixed region for main stream and sub-stream\r\nDay/Night Switch:\t\r\nDay/Night/Auto/Schedule\r\nVideo Compression:\t\r\nH.265+/H.265/H.264+/H.264/MJPEG\r\nVideo bit rate:\t\r\n256Kbps~16Mbps\r\nTriple Streams:\t\r\nYes\r\nWeather Proof:\t\r\nIP67'}, {'Dimension': 'Camera: Φ 70 × 155.03 mm (Φ 2.8"" × 6.1"")\r\nPackage: 216 × 121 × 118 mm (8.5"" × 4.8"" × 4.7"")'}, {'Weight': 'Camera: Approx. 420 g (0.9 lb.)\r\nWith Package: Approx. 700 g (1.5 lb.)'}, {'Power': 'Power Supply: 12 VDC ± 25%, PoE (802.3af Class3)\r\nPower Consumption: 12 VDC, 0.5A, max. 6W\r\nPoE (802.3af, 37V to 57V), 0.2A to 0.1A, max. 7.5W'}, {'Interface': 'Communication Interface: 1 RJ45 10M / 100M Ethernet interface\r\nOn-board storage: Built-in Micro SD/SDHC/SDXC slot, up to 128 GB\r\nReset Button: Yes\n'}]"
Hikvision DS-8664NI-I8 Network Video Recorder (NVR),To be announced,,Out Of Stock,11393,Hikvision,https://www.startech.com.bd/image/cache/catalog/security-camera/nvr/hikvision/ds-8608ni-i8/ds-8608ni-i8-1-500x500.jpg,"[{'IP Camera Input': 'Up to 64-ch 12 MP IP cameras can be connected'}, {'Two-Way Talk': '1-ch, RCA (2.0 Vp-p, 1 k Ω)'}, {'Interface': 'H.265+/H.265/H.264/H.264+/MPEG4'}, {'Decoding Capacity': '2-ch @ 12 MP (20fps) / 4-ch @ 8 MP (25fps) / 8-ch @ 4MP (30fps) / 16-ch @ 1080p (30fps)'}, {'Resolution': 'CVBS output (Optional) : 1-ch, BNC (1.0 Vp-p, 75 Ω), resolution: PAL: 704 × 576, NTSC: 704 × 480\r\nVGA1 /HDMI1 output resolution : HDMI1: 4K (3840 × 2160)/60Hz, 4K (3840 × 2160)/30Hz, 2K (2560 × 1440)/60Hz, 1920 × 1080p/60Hz, 1600 × 1200/60Hz, 1280 × 1024/60Hz, 1280 × 720/60Hz, 1024 × 768/60Hz VGA1: 2K (2560 × 1440)/60Hz, 1920 × 1080p/60Hz, 1600 × 1200/60Hz, 1280 × 1024/60Hz, 1280 ×\r\nVGA2 /HDMI2 output resolution : 1920 × 1080p/60Hz, 1280 × 1024/60Hz, 1280 × 720/60Hz, 1024 × 768/60Hz'}, {'Record Rate': '128 Mbps\n'}, {'Alarm Input': 'Yes'}, {'Sync Playback': 'Yes ( 8-ch )'}, {'Playback Function': '12 MP/8 MP/6 MP/5 MP/4 MP/3 MP/1080p/UXGA/720p/VGA/4CIF/DCIF /2CIF/CIF/QCIF'}, {'Third Party Support': 'YesH.265+/H.265/H.264/H.264+/MPEG4'}, {'Interface': '2, RJ-45 10/100/1000 Mbps self-adaptive Ethernet interface'}, {'Ethernet Port': '2'}, {'Network Function': 'TCP/IP, DHCP, Hik-Connect, DNS, DDNS, NTP, SADP, SMTP, NFS, iSCSI, UPnP, HTTPS'}, {'HDD Mode': '8 SATA interfaces for 8HDDs\r\nUp to 10TB capacity for each HDD'}, {'eSATA': '1 eSATA interface'}, {'USB': 'Front panel: 2 × USB 2.0; Rear panel: 1 × USB 3.0'}, {'RS232': 'Yes'}, {'RS485': 'Yes'}, {'Power Supply': '100 to 240 VAC, 50 to 60 Hz'}, {'Power Consumption': 'Max. Power : 200 W\r\nConsumption (without HDD) : ≤ 30 W'}, {'Dimensions': '445 × 470 ×90 mm (17.5""× 18.5"" × 3.5"")'}, {'Net Weight ': 'Weight (without HDD) : ≤ 8 kg (17.6 lb)'}]"
Hikvision DS-2CD2T43G0-I5 IR Fixed Bullet Network IP Camera,To be announced,,Out Of Stock,11399,Hikvision,https://www.startech.com.bd/image/cache/catalog/ip-camera/hikvision/ds-2cd2t43g0-i5/ds-2cd2t43g0-i5-500x500.jpg,"[{'Image Sensor': '1/3"" Progressive Scan CMOS\r\nVideo Compression:\t\r\nH.265+/H.265/H.264+/H.264/MJPEG\r\nVideo bit rate:\t\r\n256Kbps~16Mbps\r\nTriple Streams:\t\r\nYes'}, {'Effective Pixels': 'Image\r\nMax. Image Resolution:\t\r\n2688 × 1520\r\nFrame Rate:\t\r\n50Hz:25fps (2688 × 1520, 2560 × 1440, 2304 × 1296, 1920 × 1080)\r\n60Hz: 30fps (2688 × 1520, 2560 × 1440, 2304 × 1296, 1920 × 1080)\r\nSub Stream:\t\r\n50Hz: 25fps (640 × 480, 640 × 360, 320 × 240)\r\n60Hz: 30fps (640 × 480, 640 × 360, 320 × 240)\r\nThird Stream:\t\r\n50Hz: 25fps (1280 × 720, 640 × 360, 352 × 288)\r\n60Hz: 30fps (1280 × 720, 640 × 360, 352 × 240)\r\nImage Enhancement:\t\r\nBLC/3D DNR/ROI/HLC\r\nImage Settings:\t\r\nRotate mode, saturation, brightness, contrast, sharpness and white balance adjustable by client software or web browser\r\nTarget Cropping:\t\r\nNo\r\nROI:\t\r\n1 fixed region for main stream and sub-stream\r\nDay/Night Switch:\t\r\nDay/Night/Auto/Schedule'}, {'IR Distance': 'Up to 50 m IR range'}, {'Others': 'Behavior Analysis:\t\r\nLine crossing detection, intrusion detection\r\nLine Crossing Detection:\t\r\nCross a pre-defined virtual line\r\nIntrusion Detection:\t\r\nEnter and loiter in a pre-defined virtual region\r\nDetection/Recognition:\t\r\nFace Detection'}, {'Focal Length': '2.8 mm @ F1.6: horizontal FOV: 103°, vertical FOV: 58°, diagonal FOV: 123°\r\n4 mm @F1.6: horizontal FOV: 83°, vertical FOV: 45°, diagonal FOV: 99°\r\n6 mm @F1.6: horizontal FOV: 51°, vertical FOV: 29°, diagonal FOV: 58°\r\n8 mm @F1.6: horizontal FOV: 39°, vertical FOV: 22°, diagonal FOV: 45°'}, {'Angle of View': 'Adjustment Range:\t\r\nPan: 0° to 360°, tilt: 0° to 100°, rotate: 0° to 360°'}, {'Others': 'Max. Image Resolution:\t\r\n2688 × 1520\r\nFrame Rate:\t\r\n50Hz:25fps (2688 × 1520, 2560 × 1440, 2304 × 1296, 1920 × 1080)\r\n60Hz: 30fps (2688 × 1520, 2560 × 1440, 2304 × 1296, 1920 × 1080)\r\nSub Stream:\t\r\n50Hz: 25fps (640 × 480, 640 × 360, 320 × 240)\r\n60Hz: 30fps (640 × 480, 640 × 360, 320 × 240)\r\nThird Stream:\t\r\n50Hz: 25fps (1280 × 720, 640 × 360, 352 × 288)\r\n60Hz: 30fps (1280 × 720, 640 × 360, 352 × 240)\r\nImage Enhancement:\t\r\nBLC/3D DNR/ROI/HLC\r\nImage Settings:\t\r\nRotate mode, saturation, brightness, contrast, sharpness and white balance adjustable by client software or web browser\r\nTarget Cropping:\t\r\nNo\r\nROI:\t\r\n1 fixed region for main stream and sub-stream\r\nDay/Night Switch:\t\r\nDay/Night/Auto/Schedule\r\nVideo Compression:\t\r\nH.265+/H.265/H.264+/H.264/MJPEG\r\nVideo bit rate:\t\r\n256Kbps~16Mbps\r\nTriple Streams:\t\r\nYes\r\nWeather Proof:\t\r\nIP67'}, {'Dimension': 'Camera: Φ 105 × 299.7 mm (Φ 4.1"" × 11.8"")\r\nPackage: 386 × 156 × 155 mm (15.2"" × 6.14"" × 6.1"")'}, {'Weight': 'Camera: Approx. 1180 g (2.6 lb.)\r\nWith Package: Approx. 1700 g (3.7 lb.)'}, {'Power': '12 VDC ± 25%, PoE (802.3af Class3)\r\nPower Consumption: -I5:12 VDC, 0.6A, max. 7.5W\r\nPoE (802.3af, 37V to 57V), 0.2A to 0.1A, max. 9.5W'}, {'Interface': 'Communication Interface:\t\r\n1 RJ45 10M / 100M Ethernet interface\r\nOn-board storage:\t\r\nBuilt-in Micro SD/SDHC/SDXC slot, up to 128 GB\r\nReset Button:\t\r\nYes\n'}, {'Others': 'Lens Mount:\t\r\nM12\r\nAdjustment Range:\t\r\nPan: 0° to 360°, tilt: 0° to 100°, rotate: 0° to 360°\r\nDay& Night:\t\r\nIR cut filter with auto switch\r\nWide Dynamic Range:\t\r\n120 dB\r\nDigital noise reduction:\t\r\n3D DNR\r\nFocus:\t\r\nFixed\n'}]"
Hikvision DS-2CD2T43G0-I8 IR Fixed Bullet Network IP Camera,To be announced,,Out Of Stock,11401,Hikvision,https://www.startech.com.bd/image/cache/catalog/ip-camera/hikvision/ds-2cd2t43g0-i5/ds-2cd2t43g0-i5-500x500.jpg,"[{'Image Sensor': '1/3"" Progressive Scan CMOS\r\nVideo Compression:\t\r\nH.265+/H.265/H.264+/H.264/MJPEG\r\nVideo bit rate:\t\r\n256Kbps~16Mbps\r\nTriple Streams:\t\r\nYes'}, {'Effective Pixels': 'Image- 4 MP\r\nMax. Image Resolution:\t\r\n2688 × 1520\r\nFrame Rate:\t\r\n50Hz:25fps (2688 × 1520, 2560 × 1440, 2304 × 1296, 1920 × 1080)\r\n60Hz: 30fps (2688 × 1520, 2560 × 1440, 2304 × 1296, 1920 × 1080)\r\nSub Stream:\t\r\n50Hz: 25fps (640 × 480, 640 × 360, 320 × 240)\r\n60Hz: 30fps (640 × 480, 640 × 360, 320 × 240)\r\nThird Stream:\t\r\n50Hz: 25fps (1280 × 720, 640 × 360, 352 × 288)\r\n60Hz: 30fps (1280 × 720, 640 × 360, 352 × 240)\r\nImage Enhancement:\t\r\nBLC/3D DNR/ROI/HLC\r\nImage Settings:\t\r\nRotate mode, saturation, brightness, contrast, sharpness and white balance adjustable by client software or web browser\r\nTarget Cropping:\t\r\nNo\r\nROI:\t\r\n1 fixed region for main stream and sub-stream\r\nDay/Night Switch:\t\r\nDay/Night/Auto/Schedule'}, {'IR Distance': 'Up to 80 m IR range'}, {'Others': 'Behavior Analysis:\t\r\nLine crossing detection, intrusion detection\r\nLine Crossing Detection:\t\r\nCross a pre-defined virtual line\r\nIntrusion Detection:\t\r\nEnter and loiter in a pre-defined virtual region\r\nDetection/Recognition:\t\r\nFace Detection'}, {'Focal Length': '2.8 mm @ F1.6: horizontal FOV: 103°, vertical FOV: 58°, diagonal FOV: 123°\r\n4 mm @F1.6: horizontal FOV: 83°, vertical FOV: 45°, diagonal FOV: 99°\r\n6 mm @F1.6: horizontal FOV: 51°, vertical FOV: 29°, diagonal FOV: 58°\r\n8 mm @F1.6: horizontal FOV: 39°, vertical FOV: 22°, diagonal FOV: 45°\n'}, {'Angle of View': 'Adjustment Range:\t\r\nPan: 0° to 360°, tilt: 0° to 100°, rotate: 0° to 360°'}, {'Others': 'Day& Night:\t\r\nIR cut filter with auto switch\r\nWide Dynamic Range:\t\r\n120 dB\r\nDigital noise reduction:\t\r\n3D DNR\r\nFocus:\t\r\nFixed'}, {'Dimension': 'Camera: Φ 105 × 299.7 mm (Φ 4.1"" × 11.8"")\r\nPackage: 386 × 156 × 155 mm (15.2"" × 6.14"" × 6.1"")'}, {'Weight': 'Camera: Approx. 1180 g (2.6 lb.)\r\nWith Package: Approx. 1700 g (3.7 lb.)'}, {'Power': 'Power Supply:\t\r\n12 VDC ± 25%, PoE (802.3af Class3)\r\nPower Consumption:\r\nI8:12 VDC, 0.95A, max. 11.5W\r\nPoE (802.3af, 37V to 57V), 0.35A to 0.1A, max. 12.5W\n'}, {'Interface': 'Communication Interface:\t\r\n1 RJ45 10M / 100M Ethernet interface\r\nOn-board storage:\t\r\nBuilt-in Micro SD/SDHC/SDXC slot, up to 128 GB\r\nReset Button:\t\r\nYes'}, {'Others': 'Lens Mount:\t\r\nM12\r\nAdjustment Range:\t\r\nPan: 0° to 360°, tilt: 0° to 100°, rotate: 0° to 360°\r\nDay& Night:\t\r\nIR cut filter with auto switch\r\nWide Dynamic Range:\t\r\n120 dB\r\nDigital noise reduction:\t\r\n3D DNR\r\nFocus:\t\r\nFixed\n'}]"
Hikvision DS-2CD1143G0-I IR Fixed Dome Network IP Camera,To be announced,,Out Of Stock,11405,Hikvision,https://www.startech.com.bd/image/cache/catalog/ip-camera/hikvision/ds-2cd1143g0-i/ds-2cd1143g0-i-1-500x500.jpg,"[{'Image Sensor': '1/3"" progressive scan CMOS'}, {'Effective Pixels': '4MP'}, {'IR Distance': 'Up to 30 m IR range'}, {'Others': 'Behavior Analysis:\t\r\nLine crossing detection, intrusion detection\r\nLine Crossing Detection:\t\r\nCross a pre-defined virtual line\r\nIntrusion Detection:\t\r\nEnter and loiter in a pre-defined virtual region\r\nDetection/Recognition:\t\r\nFace Detection'}, {'Focal Length': '2.8 mm'}, {' Aperture': 'F2.0'}, {'Angle of View': 'horizontal FOV 98.0°, vertical FOV 53.1°, diagonal FOV 114.7°'}, {'Dimension': 'Ø111 mm × 82.4 mm'}, {'Weight': '360 g'}, {'Power': 'Power Supply: \r\n12 VDC ± 25%, 5.5 mm coaxial power plug\r\nPoE (802.3af, class 3)\r\nPower Consumption and Current:\r\n12 VDC, 0.4 A, Max: 5 W\r\nPoE: (802.3af, 36 V to 57 V), 0.2 A to 0.13 A, Max: 7 W'}, {'Interface': 'Ø5.5 mm coaxial power plug\r\n1 RJ45 10 M/100 M self-adaptive Ethernet port'}, {'Others': 'Min. Illumination \r\nColor: 0.01 Lux @(F1.2, AGC ON), 0.028Lux @ (F2.0, AGC ON)\r\nShutter Speed: 1/3 s to 1/100, 000 s\r\nSlow Shutter: Yes\r\nAuto-Iris: No\r\nDay &Night: IR cut filter\r\nDigital Noise Reduction: 3D DNR\r\nWDR Digital WDR\r\nAngle Adjustment\r\n Pan: 0° to 355°, tilt: 0°to 70\r\nLens Mount: M12'}]"
