name,price,regular_price,status,sku,brand,image,features
ESET Internet Security One User (Only Key),750৳,,In Stock,6522,Eset,https://www.startech.com.bd/image/cache/catalog/eset/one-user/eset-internet-security-one-user-500x500.jpg,
ESET Internet Security 3 User 1 Year,"2,099৳",,In Stock,6523,Eset,https://www.startech.com.bd/image/cache/catalog/software/antivirus/eset/internet-security/eset-internet-security-3-user-1-year-500x500.jpg,"[{'Operating System': 'WINDOWS\r\nMicrosoft Windows® 10, 8.1, 8, 7 with SP1 and latest KB updates installed\n\r\nMAC\r\nmacOS 10.15 (Catalina), macOS 10.14 (Mojave), macOS 10.13 (High Sierra), macOS 10.12.x (Sierra), OS X 10.11.x (El Capitan), OS X 10.10.x (Yosemite), OS X 10.9.x (Mavericks)\n\r\nANDROID\r\nAndroid 4.0 and higher * (*ESTV AndroidTV 7.0 and higher)\n\r\nLINUX\r\nDebian, RedHat, Ubuntu, OpenSuSe, Fedora, Mandriva and a majority of RPM and DEB distributions'}, {'Number of User': '3 user'}, {'Duration': '1 year'}]"
DELL OPTIPLEX 3050 MT Core i3 7th Gen Brand PC,To be announced,,Out Of Stock,6524,Dell,https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/dell/3050-700t/3050-700t-010-500x500.jpg,"[{'Processor Type': 'Intel® Core™ i3-7100 Processor (3M Cache, 3.90 GHz)'}, {'Processor Speed': '3M Cache, 3.90 GHz\n'}, {'Main Board': 'INTEL B250 '}, {'RAM': '4GB DDR4'}, {'Hard Disk': '1TB 7200RPM SATA'}, {'Monitor': ""Dell\xa0 18.5'' Wide Screen Monitor with LED Back Light""}, {'Lan': 'Integrated Realtek® RTL8111HSD Ethernet LAN 10/100/1000; Optional wireless: 802.11ac+ Bluetooth 4.1 card'}, {'Audio': 'Audio Speakers: Internal Dell Business audio speaker, Dell stereo speaker systems available; Dell sound bar for \r\nselect Flat-panel displays. Dell Wireless Speaker System available.'}, {'Optical Drive': 'Dell DVD R/W'}, {'Mouse': 'Dell USB Optical Mouse'}, {'Keyboard': 'Dell USB Keyboard\n\n'}, {'Interface': 'Front (USB 3.0 X 2) & (USB 2.0 X 2), Rear (USB 3.0 X 2) & (USB 2.0 X 2), VGA Port, Display Port, RJ45 Lan Port, HDMI port'}, {'Warranty': '3 years Warranty'}]"
SanDisk Ultra flair USB 3.0 Flash Drive 16 GB Pen Drive,To be announced,,Out Of Stock,6530,Sandisk,https://www.startech.com.bd/image/cache/catalog/Accessories/pendrive/sundisk/sun-ultra-16gb-500x500.png,"[{'Capacity': '16GB'}, {'Read Speed': 'up to 130 MB/s'}, {'Operating Temperature': '32° - 113° F (0° – 45° C)'}, {'Dimension ': '13.21 mm x 42.42 mm x 6.60 mm'}, {'Warranty': 'Life Time'}]"
San Disk Ultra flair USB 3.0 Flash Drive 32 GB Pen Drive,To be announced,,Out Of Stock,6531,Sandisk,https://www.startech.com.bd/image/cache/catalog/Accessories/pendrive/sundisk/sun-ultra-16gb-500x500.png,"[{'Capacity': '32GB'}, {'Read Speed': 'up to 150 MB/s'}, {'Operating Temperature': 'Operating temperature: 32° - 113° F (0° – 45° C)\r\nStorage temperature: 0° - 158° F (-10° – 70° C)'}, {'Dimension ': '13.21 mm x 42.42 mm x 6.60 mm'}, {'Warranty': 'Life Time'}]"
San Disk Ultra flair USB 3.0 Flash Drive 64 GB Pen Drive,To be announced,,Out Of Stock,6532,Sandisk,https://www.startech.com.bd/image/cache/catalog/Accessories/pendrive/sundisk/sun-ultra-16gb-500x500.png,
San Disk Ultra flair USB 3.0 Flash Drive 128 GB Pen Drive,To be announced,,Out Of Stock,6533,Sandisk,https://www.startech.com.bd/image/cache/catalog/Accessories/pendrive/sundisk/sun-ultra-16gb-500x500.png,
Sandisk 16GB USB 3.0 Type-C Pendrive,To be announced,,Out Of Stock,6534,Sandisk,https://www.startech.com.bd/image/cache/catalog/pendrive/san-disk/san-disk-ultra-dual-16gb-pendrive/san-disk-ultra-dual-16gb-pendrive-500x500.jpg,
Sandisk Ultra Dual Mode USB 3.1 and Type-C 32GB Pen Drive,To be announced,,Out Of Stock,6535,Sandisk,https://www.startech.com.bd/image/cache/catalog/accessories/pen-drive/san-disk/32gb/32gb-1-500x500.jpg,"[{'Capacity': '32GB'}, {'Read Speed': 'up to 150 MB/s'}, {'Write Speed': 'Write speeds lower and vary by capacity'}, {'Color': 'Silver'}, {'Connectivity': 'USB 3.0 or USB Type-C with USB 3.1, Gen. 1/USB 3.0 support required'}, {'Dimensions': '0.4 x 1.5 x 0.8 inches\n'}, {'Weight': '9.07 g'}, {'Warranty': 'Life Time Warranty'}]"
San Disk Ultra Dual Drive m3.0 Type-C 64 GB Pen Drive,To be announced,,Out Of Stock,6536,Sandisk,https://www.startech.com.bd/image/cache/catalog/pendrive/san-disk/sandisk-ultra-dual-64-gb-pendrive/sandisk-ultra-dual-64-gb-pendrive-500x500.jpg,
Eset Xopero Backup and Recovery Software,To be announced,,Call for Price,6537,Eset,https://www.startech.com.bd/image/cache/catalog/Soft/Eset/xopero/xopera-p-500x500.JPG,
Twinmos 16GB USB 3.0 Mobile Disk OTG G1 Pen Drive,To be announced,,Discontinued,6541,Twinmos,https://www.startech.com.bd/image/cache/catalog/Accessories/pendrive/twinmos/ottg-1-500x500.jpg,
Twinmos 64GB USB 3.0 Mobile Disk X3 Premium Pen Drive,To be announced,,Discontinued,6542,Twinmos,https://www.startech.com.bd/image/cache/catalog/Accessories/pendrive/twinmos/x3-500x500.jpg,
Twinmos 64GB USB 3.0 Mobile Disk OTG G1 Pen Drive,To be announced,,Discontinued,6544,Twinmos,https://www.startech.com.bd/image/cache/catalog/Accessories/pendrive/twinmos/otg-g1-64gb-500x500.jpg,
TP-Link Deco M5 AC1300 Secure Whole-Home Wi-Fi Router with Access point [3 Pack],"20,290৳","22,319৳",In Stock,6551,TP-Link,https://www.startech.com.bd/image/cache/catalog/router1/TP-Link/tp-link-ac1300/-tp-linkdeco-ac1300-500x500.jpg,
TP-Link Archer C20 AC750 Dual Band Router,"2,349৳","2,584৳",In Stock,6553,TP-Link,https://www.startech.com.bd/image/cache/catalog/router/tp-link/c20/1-500x500.jpg,"[{'Data Rate': '5GHz: Up to 433Mbps\r\n2.4GHz: Up to 300Mbps'}, {'Antenna': 'Two dual band fixed antennas'}, {'Button': 'WPS/Wi-Fi Button\r\nReset Button\r\nPower On/Off Button'}, {'Frequency': '2.4GHz and 5GHz'}, {'Wireless': 'Wireless Functions: Enable/Disable Wireless Radio, WDS Bridge, WMM, Wireless Statistics'}, {'Interface': '4 10/100Mbps LAN ports\r\n1 10/100Mbps WAN port'}, {'Network Standard': 'IEEE 802.11ac/n/a 5GHz\r\nIEEE 802.11b/g/n 2.4GHz'}, {'Encryption': '64/128-bit WEP,WPA / WPA2,WPA-PSK/ WPA2-PSK encryption'}, {'Ports': '4 x LAN ports\r\n1 x WAN port'}, {'Others': 'Firewall Security:\r\nDoS, SPI Firewall\r\nIP Address Filtering/MAC Address Filtering/Domain Filtering\r\nIP and MAC Address Binding\r\nGuest Network:\r\n2.4GHz guest network × 1\r\n5GHz guest network × 1\r\nAccess Control:\r\nParental Control, Local Management\r\nControl, Host List,\r\nAccess Schedule, Rule Management'}, {'Operating System Support': 'Windows 10/8.1/8/7/Vista/XP, Mac OS or Linux-based operating system'}, {'Power Mode': '9V/0.6A(EU), 9V/0.85A(US)'}, {'Shell Color': '9.1 x 5.7 x 1.4 in. (230 x 144 x 35mm)'}, {'Dimension': '9.1 x 5.7 x 1.4 in. (230 x 144 x 35mm)'}]"
TP-Link TL-MR6400 300Mbps Wireless With SIM Card Slot N 4G LTE Router,"7,290৳","8,019৳",In Stock,6554,TP-Link,https://www.startech.com.bd/image/cache/catalog/router/tp-link/mr6400/mr6400-500x500.jpg,"[{'Data Rate': '300 Mbps '}, {'Antenna': '2 Internal 4G LTE Antennas, \r\n2 Fixed External WiFi Antennas'}, {'Button': 'WPS/Reset Button, Wireless On/Off Button, Power On/Off Button'}, {'Frequency': '2.4GHz'}, {'Interface': '3 10/100Mbps LAN Ports, 1 10/100Mbps LAN/WAN Port, \r\n1 Micro SIM Card Slot'}, {'Network Standard': 'IEEE 802.11b/g/n 2.4GHzz'}, {'Encryption': '64/128-bit WEP, WPA/WPA2, WPA-PSK/WPA2-PSK'}, {'Power Mode': 'External Power Supply(EU)  9V/0.85A\r\nExternal Power Supply(APAC) 12V/1A'}, {'Dimension': '7.95 x 5.71 x 1.34 in. (202 x 145 x 34 mm)'}, {'Color': 'Black'}, {'Warranty': '01 year'}]"
TP-Link Touch P5 AC1900 Touch Screen Wi-Fi Gigabit Router,"9,950৳","10,950৳",In Stock,6556,TP-Link,https://www.startech.com.bd/image/cache/catalog/router1/TP-Link/tp-link-p5/Touch_P5-1-500x500.jpg,"[{'Interface': '4 10/100/1000Mbps LAN Ports,\r\n1 10/100/1000Mbps WAN Port\r\n1 USB 3.0 Port + 1 USB 2.0 Port'}, {'Button': 'Power On/Off Button\r\nReset Button'}, {'External Power Supply': '12V/3.3A'}, {'Antenna Type': '3 Dual Band Detachable Antennas'}, {'Wireless Standards': 'IEEE 802.11ac/n/a 5GHz\r\nIEEE 802.11b/g/n 2.4GHz + 256QAM'}, {'Frequency': '2.4GHz and 5GHz Band'}]"
Netgear R6120 Wireless AC1200 Mbps Dual Band Gaming Router,"3,400৳","3,740৳",In Stock,6561,NETGEAR,https://www.startech.com.bd/image/cache/catalog/router/netgear/r6120/r6120-500x500.jpg,"[{'Wireless': 'WiFi Technology : 802.11ac\r\nWiFi Performance : AC1200 (300 + 867 Mbps)†\r\nWiFi Range : Medium to large homes\r\nWiFi Band : Simultaneous Dual Band 2.4GHz & 5GHz'}, {'Network Standard': 'One (1) USB 2.0 port\r\nIEEE® 802.11 b/g/n 2.4GHz\r\nIEEE® 802.11 a/n/ac 5.0GHz\r\nFive (5) 10/100 (1 WAN & 4 LAN) Fast Ethernet ports'}, {'Ports': 'Five (5) 10/100 Mbps fast Ethernet ports (1 WAN & 4 LAN) with auto-sensing technology'}, {'Operating System Support': 'Microsoft Windows 7, 8, 8.1, 10, Vista, XP, 2000, Mac OS, UNIX, or Linux'}, {'Dimension': '7.2 x 5.4 x 1.8 in (185 x 136.5 x 46 mm)'}, {'Weight': '0.55 lb (250 g)'}, {'Color': 'Black'}, {'Warranty': '2 years'}]"
Linksys E1200 N300 300 Mbps Wi-Fi Router,To be announced,,Up Coming,6564,Linksys,https://www.startech.com.bd/image/cache/catalog/router1/Linksys/e1200/Linksys E1200-1-500x500.jpg,"[{'Signal Rate': '300 Mbps (Max.)'}, {'Interface': '1x 10/100 WAN, 4x 10/100 LAN '}, {'Button': 'Reset Button, Wireless Protected Setup '}, {'Wireless Standards': 'IEEE 802.3 ,\r\nIEEE 802.3u ,\r\nIEEE 802.11b ,\r\nIEEE 802.11a ,\r\nIEEE 802.11g ,\r\nIEEE 802.11n'}, {'Frequency': '2.4GHz '}]"
Linksys WAP300N-AP IEEE 802.11n 300 Mbps Wireless Access Point,To be announced,,Out Of Stock,6565,Linksys,https://www.startech.com.bd/image/cache/catalog/Access Point/linksys/wap300n/Linksys WAP300N-1-500x500.jpg,"[{'Interface': '1x 10/100 Ethernet, Power '}, {'Button': 'Wi-Fi Protected Setup, Reset, Power'}, {'Wireless Standards': 'IEEE 802.11b | \r\nIEEE 802.11a  |\r\nIEEE 802.11g  |\r\nIEEE 802.11n |'}, {'Frequency': '2.4 & 5Ghz '}]"
Linksys E2500 N600 Dual-Band Wi-Fi Router,To be announced,,Out Of Stock,6573,Linksys,https://www.startech.com.bd/image/cache/catalog/router1/Linksys/e2500/lnksys-e2500-500x500.jpg,"[{'Data Rate': '300 + 300 Mbps'}, {'Antenna': 'MIMO antenna array'}, {'Frequency': '2.4 GHz and 5 GHz)'}, {'Encryption': 'WPA/WPA2 Personal and SPI firewall protection'}, {'Dimension': '6.85"" x 7.44"" x 0.91""'}, {'Warranty': '3 years'}]"
Jovision JVS-H411 Wireless IP Camera,To be announced,,Out Of Stock,6583,Jovision,https://www.startech.com.bd/image/cache/catalog/Security-camera/IP_camera/Jovision/JVS-H411-1-500x500.jpg,
TP-Link TL-SG1005D 5-Port Gigabit Desktop Switch,"1,349৳","1,485৳",In Stock,6593,TP-Link,https://www.startech.com.bd/image/cache/catalog/KVM Switch/tp-link/TL-SG1005D-500x500.jpg,"[{'Port': '5'}, {'Data transfer rate': '100 Mbps'}, {'Interface': '5 10/100/1000Mbps RJ45 Ports\r\nAUTO Negotiation/AUTO MDI/MDIX'}]"
TP-Link TL-SG1008 8-Port Gigabit Desktop/Rackmount Switch,To be announced,,Discontinued,6594,TP-Link,https://www.startech.com.bd/image/cache/catalog/KVM Switch/tp-link/TL-SG1008/TL-SG1008_1-500x500.jpg,
TP-Link TL-SG1016D 16-Port Gigabit Desktop/Rackmount Switch,To be announced,,Out Of Stock,6595,TP-Link,https://www.startech.com.bd/image/cache/catalog/KVM Switch/tp-link/tl-sg1016d/sg1016d-500x500.jpg,
TP-Link TL-SG1024D 24-Port Gigabit Desktop/Rackmount Switch,"7,549৳","8,330৳",In Stock,6596,TP-Link,https://www.startech.com.bd/image/cache/catalog/KVM Switch/tp-link/TL-SG1024D/TL-SG1024D-1-500x500.jpg,
TP-Link TL-SG1048 48-Port Gigabit Rackmount Switch,To be announced,,Out Of Stock,6597,TP-Link,https://www.startech.com.bd/image/cache/catalog/KVM Switch/tp-link/TL-SG1048-1-500x500.jpg,
MaxGreen MGO-PX3K 3KVA Online UPS Standard Backup(2700W),To be announced,,Out Of Stock,6615,MaxGreen,https://www.startech.com.bd/image/cache/catalog/ups/maxgreen/1kva/MG PX1K 2K copy-500x500.jpg,"[{'Charging Current': 'charger to 90% battery capacity in 5 hours (Standard), Dependent on the capacity of external batteries(Long backup time)\n\r\nBackup time half loaded≥30 minutes, Full loaded ≥ 15minutes(Standard)'}, {'Voltage': ' 230Vac'}, {'Voltage Range': '115~300VAC ± 5VAC'}, {'Warranty': '01 year '}, {'Battery': 'Capacity 12VDC*6\r\nBackup time half loaded≥10 minutes, Full loaded ≥ 5minutes(Standard)'}]"
MaxGreen 2KVA Online UPS Long Backup (48V),To be announced,,Call for Price,6616,MaxGreen,https://www.startech.com.bd/image/cache/catalog/ups/maxgreen/3kva/S1k-500x500.jpg,"[{'Charging Current': 'charger to 90% battery capacity in 5 hours (Standard), Dependent on the capacity of external batteries(Long backup time)'}, {'Voltage': ' 230Vac'}, {'Voltage Range': '115~300VAC ± 5VAC'}, {'Warranty': '01 year '}, {'Battery': 'Capacity 12VDC*4 |\r\nBackup time half loaded≥10 minutes, Full loaded ≥ 5minutes(Standard)'}]"
MaxGreen 3000va Online UPS Long Backup (72V),To be announced,,Call for Price,6620,MaxGreen,https://www.startech.com.bd/image/cache/catalog/ups/maxgreen/3kva/S1k-500x500.jpg,"[{'Charging Current': 'charger to 90% battery capacity in 5 hours (Standard), Dependent on the capacity of external batteries(Long backup time)'}, {'Voltage': ' 230Vac'}, {'Voltage Range': '115~300VAC ± 5VAC'}, {'Warranty': '01 year warranty'}, {'Battery': 'Depends on load'}]"
MaxGreen 3KVA Online UPS Long Backup (96V),To be announced,,Call for Price,6621,MaxGreen,https://www.startech.com.bd/image/cache/catalog/ups/maxgreen/3kva/S1k-500x500.jpg,"[{'Capacity': ' 3000VA'}, {'Load Capacity': '105~125%>60s,126~150%>30s The recover point is 90%'}, {'Input Voltage': '115~300VAC ± 5VAC'}, {'Frequency (Battery Mode)': '50hz'}, {'Battery': 'Capacity 12VDC*8'}, {'Frequency': '50Hz'}, {'Power Factor': '0.8'}, {'Voltage Range': ' 115~300VAC ± 5VAC'}, {'Backup Time': 'half loaded≥10 minutes, Full loaded ≥ 5minutes(Standard)'}, {'Voltage Range': '230vac ±2%(inverter output)'}, {'Power Factor': '0.8'}, {'Type of Wave': 'THD <3%(linear load) Sine wave THD <8% (nonlinear load)'}, {'Transfer Time': '<4ms'}, {'Rated power': 'Transient rush current in boo-up stand < 150% of rated current)'}]"
DELL OPTIPLEX 7050 Tower Core i7 7th Gen Brand PC,To be announced,,Out Of Stock,6641,Dell,https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/dell/7050-tower/7050-tower-002-500x500.jpg,"[{'Processor Type': 'Intel 7th Gen Core i7-7700 Processor(8M Cache,3.60 GHz up to 4.20 GHz)'}, {'Processor Speed': '8M Cache,3.60 GHz up to 4.20 GHz\n'}, {'RAM': '8GB (2x4GB) 2400MHz DDR4 Memory'}, {'Hard Disk': '1TB SATA (7,200 RPM)'}, {'Monitor': ""Dell\xa0 18.5'' Wide Screen Monitor with LED Back Light""}, {'Audio': 'Audio Speakers: Internal Dell Business audio speaker'}, {'Optical Drive': '8x DVD+/-RW 9.5mm'}, {'Mouse': 'Dell USB Optical Mouse'}, {'Keyboard': 'Dell USB Keyboard\n\n'}, {'Interface': 'Power Button | Slim 9.5mm Optical Drive | SD Media Card Reader | Universal Audio Jack | USB 2.0 Ports | USB 3.0 Ports (1 type-A and 1 type-C) | Line Out | HDMI | 9. 2 x DP | Accessory Port | USB 3.0 Ports | USB 2.0 Ports |Wired NIC | Optional Platinum 92% Efficient CPU'}, {'Warranty': '3 years Warranty'}]"
Microlab Solo9C 2.0 High Fidelity Floor Stereo Speaker,"23,650৳","26,000৳",In Stock,6648,Microlab,https://www.startech.com.bd/image/cache/catalog/Accessories/speaker /Microlab/SOLO9C-1-500x500.jpg,[{'Manufacturing Warranty': '1 Year'}]
Netis Wf2419E 300Mbps Wireless N Router,"1,300৳","1,430৳",In Stock,6672,Netis,https://www.startech.com.bd/image/cache/catalog/router1/Netis/WF2411E/2419e-500x500.jpg,
Logitech Driving Force G29 Racing Gaming Wheel for PlayStation,"41,449৳","45,593৳",In Stock,6674,Logitech,https://www.startech.com.bd/image/cache/catalog/Accessories/gaming pad/g29-001-500x500.jpg,
A4TECH OP-620D 2X Click Optical Mouse,399৳,450৳,In Stock,6692,A4Tech,https://www.startech.com.bd/image/cache/catalog/mouse/a4tech/620d/620d-500x500.jpg,
Netgear GS305P 5-Port Gigabit Desktop Switch,"7,000৳","7,700৳",In Stock,6701,NETGEAR,https://www.startech.com.bd/image/cache/catalog/Switch/Netgear/Netgear_GS305P /netgear_gs305p_1-500x500.jpg,"[{'Dimensions (L x W x H )': '158 x 101 x 29 mm'}, {'Port': '5'}, {'Data Transmission Rate': '10/100/1000 Mbps\n'}, {'MAC Address Table': '2K'}, {'Warranty': '3 years'}]"
Netgear GS324 24-Port Gigabit Rackmount Switch,To be announced,,Out Of Stock,6702,NETGEAR,https://www.startech.com.bd/image/cache/catalog/Switch/Netgear/netgear_Gs324/header-gs324-500x500.png,"[{'Dimensions (L x W x H )': '252 x 180 x 44 mm'}, {'Port': '24'}, {'Data Transmission Rate': '10/100/1000 Mbps'}, {'MAC Address Table': '8K'}, {'Warranty': '3 years'}]"
Netgear M4100-24G-PoE+(GSM7224P) 24-Port ProSafe Gigabit L2 Manage+PoE Switch+4SFP,To be announced,,Out Of Stock,6704,NETGEAR,https://www.startech.com.bd/image/cache/catalog/Switch/Netgear/M4100/header-M4100-24G-POE-1-500x500.png,"[{'Port': '24'}, {'Data Transmission Rate': '10/100/1000 Mbps'}, {'Warranty': 'Lifetime warranty'}]"
Western Digital External 4Tb My Passport Hard Disk Drive,"10,500৳10,800৳","11,540৳",In Stock,6705,WESTERN DIGITAL,https://www.startech.com.bd/image/cache/catalog/hdd/western/my-passport/my-passport-hdd-500x500.JPG,"[{'Interface type': 'USB 3.2 Gen 1'}, {'Internal or External': 'External HDD'}, {'Capacity (GB)': '4TB'}, {'Warranty': '3  Years'}]"
Gigabyte GT 1030 2GB OC Graphics card,To be announced,,Up Coming,6706,GIGABYTE,https://www.startech.com.bd/image/cache/catalog/Component/graphics card/Gigabyte/gtx_1030/gtx_1030-500x500.png,"[{'Memory Size': '2GB'}, {'Graphics Engine': 'GeForce® GT 1030'}, {'Core Clock': 'Boost: 1544 MHz/ Base: 1290 MHz in OC Mode \r\nBoost: 1518 MHz/ Base: 1265 MHz in Gaming Mode'}, {'Memory Type': 'GDDR5'}, {'Memory Clock': '6008 MHz'}, {'Warranty': '2 Years'}]"
Netgear GSM7212F ProSAFE Gigabit L2+ Managed Switch,To be announced,,Out Of Stock,6709,NETGEAR,https://www.startech.com.bd/image/cache/catalog/Switch/Netgear/GSM7212/xGSM7212F_1-500x500.jpg,"[{'Port': '12 Ports Gigabit Fiber (SFP) with 12 shared RJ45\r\n4 Ports PoE+ 802.3at with 150W power budget'}, {'Data Transmission Rate': '10/100/1000 Mbps'}, {'Warranty': 'Lifetime warranty '}]"
Antec P110 Luce Mid-Tower With Tempered Glass RGB Gaming Casing,To be announced,,Discontinued,6711,Antec,https://www.startech.com.bd/image/cache/catalog/Component/casing/antec/antec_p110_luce/p110-luce-500x500.jpg,
Netgear GS724TP 24 Port Prosafe Gigabit POE Manage Switch (24 PoE Port + 2 SFP Port),To be announced,,Out Of Stock,6717,NETGEAR,https://www.startech.com.bd/image/cache/catalog/Switch/Netgear/GS724TP/gs724tp-500x500.jpg,"[{'Port': '24'}, {'Data Transmission Rate': '10/100/1000 Mbps '}, {'MAC Address Table': '4K'}, {'Warranty': 'Lifetime Warranty'}]"
Logitech G413 Mechanical Gaming Keyboard,"7,599৳","8,359৳",In Stock,6718,Logitech,https://www.startech.com.bd/image/cache/catalog/Accessories/Logitech/Keyboard/g413/g413-keyboard-500x500.png,"[{'Type': 'Mechanical Gaming Keyboard'}, {'Wired/Wireless': 'Wired'}, {'Keys': 'SPECIAL KEYS:\r\nBacklight Toggle: FN + F7\r\nGame Mode: FN + F8\r\nMedia Controls: FN + F9/F10/F11/F12'}, {'Cable Length': '6 ft (1.8 m)'}, {'Switch Color': 'ROMER-G TACTILE MECHANICAL SWITCHES'}, {'Switch Lifecycle\t': '70 million key presses'}, {'Interface': 'USB 2.0'}, {'Others': 'Actuation distance: 0.059 in (1.5 mm)\r\nActuation force: 1.58 oz (45 g)\r\nTotal travel distance: 0.125 in (3.2 mm)'}, {'System Requirements': 'Windows 10, Windows 8.1, Windows 8, Windows 7\r\nUSB port (for keyboard)\r\nSecond USB port (for USB passthrough port)\r\n(Optional) Internet access for Logitech G HUB'}, {'Dimensions': 'Height: 5.19 in (132 mm)\r\nWidth: 17.5 in (445 mm)\r\nDepth: 1.33 in (34 mm)'}, {'Weight': '38.9 oz (1,105 g)'}, {'Warranty': '2 years'}]"
Netgear GS724T 24 Port Smart Gigabit Managed Pro Switch,"27,500৳","30,250৳",In Stock,6720,NETGEAR,https://www.startech.com.bd/image/cache/catalog/Switch/Netgear/Gs724t/gs724t_1-500x500.jpg,"[{'Dimensions (L x W x H )': '17.3"" x 8.1"" x 1.7"" (440x204x43)'}, {'Port': '24'}, {'Network Standard': 'IEEE 802.1Q Tag VLAN'}, {'Data Transmission Rate': '10/100/1000Mbps'}, {'MAC Address Table': '16K'}, {'Warranty': ' Lifetime warranty '}]"
Samsung 21.5 Inch S22F350F LED FULL HD Monitor,To be announced,,Out Of Stock,6722,Samsung,https://www.startech.com.bd/image/cache/catalog/Component/Monitor/sam/LS27F350FHW-1-500x500.jpg,"[{'Screen Size': '21 inch'}, {'Contrast Ratio': '1000:1(Typ.), 700:1(Min)'}, {'Resolution': '1920 x 1080'}, {'Other Features': 'Brightness (Typical)\t200cd/m2\r\nBrightness (Min)\t150cd/m2\r\nPorts: HDMI , VGA \r\nCable: VGA'}, {'Warranty': '02 Years '}]"
Panasonic EM-2800A Boom Microphone,"1,650৳","1,815৳",In Stock,6725,Panasonic,https://www.startech.com.bd/image/cache/catalog/Accessories/microphone/em2800a-500x500.jpg,
Adata 4GB DDR4 2400MHz Laptop Ram,To be announced,,Up Coming,6732,ADATA,https://www.startech.com.bd/image/cache/catalog/Component/Ram/Adata/4gb-ddr4-ram/adata-4gb-ddr4-ram-500x500.jpg,
AMD Ryzen Threadripper 1900X 8-core/16 thread Desktop Processor,"25,500৳","27,450৳",In Stock,6746,AMD,https://www.startech.com.bd/image/cache/catalog/processor/AMD/ryzen-threadripper-500x500.png,"[{'Processor Type': 'AMD Ryzen Threadripper 1900X'}, {'Processor Speed': '3.8 GHz base and 4.0 GHz precision boost clocks'}, {'Processor Cache': 'Total L1 Cache 768KB | Total L2 Cache 4MB| Total L3 Cache 16MB\n\n'}]"
Cisco RV130W Wireless N Multifunction VPN Router ,To be announced,,Out Of Stock,6753,Cisco,https://www.startech.com.bd/image/cache/catalog/router1/Cisco/RV130w/RV130W-E-K9-G5-500x500.jpg,"[{'External Power Supply': '12V 2A'}, {'Antenna Type': '2 fixed antennas'}, {'Wireless Standards': 'IEEE 802.11n, 802.11g, 802.11b, 802.3, 802.3u, 802.1D, 802.1p, 802.1w (Rapid Spanning Tree) 802.1X (security authentication), 802.1Q (VLAN), 802.11i (Wi-Fi Protected Access [WPA2] security), 802.11e (wireless QoS), IPv4 (RFC 791), IPv6 (RFC 2460), Routing Information Protocol (RIP) v1 (RFC 1058), RIP v2 (RFC 1723)'}, {'Frequency': 'LAN\r\n●  Four (4) 10/100/1000 Mbps Gigabit LAN ports with managed switch\r\nWAN\r\n●  Single (1) 10/100/1000 Mbps Gigabit WAN port\r\nWLAN\r\n●  Built-in high-speed 802.11n wireless access point'}]"
Cisco C891F Integrated Services Router,To be announced,,Out Of Stock,6754,Cisco,https://www.startech.com.bd/image/cache/catalog/router1/Cisco/c891f/routers-c891f-500x500.jpg,
Cisco 2900 Series Integrated Services Router,To be announced,,Out Of Stock,6755,Cisco,https://www.startech.com.bd/image/cache/catalog/router1/Cisco/cisco_2900/cisco-2900-500x500.jpg,
Cisco SF300-24P 24-Port 10/100 PoE Managed Switch,To be announced,,Out Of Stock,6761,Cisco,https://www.startech.com.bd/image/cache/catalog/Switch/cisco/sf-300-24_port/switches-24-port-500x500.jpg,
Cisco WS-C2960-24TC-L 2960 24 10/100 Catalyst Switch,To be announced,,Out Of Stock,6763,Cisco,https://www.startech.com.bd/image/cache/catalog/Switch/cisco/C2960/24_port-500x500.jpg,
Ugreen 20254 USB 2.0 10/100 Mbps Network Adapter Black ABS 10CM,To be announced,,Out Of Stock,6766,UGREEN,https://www.startech.com.bd/image/cache/catalog/Accessories/Converter-Cable/network_adapter/network_adapter-500x500.jpg,
UGREEN Mini HDMI Male to HDMI Female Adapter,To be announced,,Out Of Stock,6767,UGREEN,https://www.startech.com.bd/image/cache/catalog/accessories/cable-converter/ugreen/mini-hdmi-male-to-hdmi-female/ugreen-mini-hdmi-500x500.jpg,
Ugreen 40410 HDMI Male to Male Cable Version 2.0,To be announced,,Out Of Stock,6768,UGREEN,https://www.startech.com.bd/image/cache/catalog/Accessories/Converter-Cable/Male_cable/hdmi_male-500x500.jpg,
Ugreen 30837 Anti-thunder RJ45 ethernet connector,350৳,420৳,In Stock,6769,UGREEN,https://www.startech.com.bd/image/cache/catalog/accessories/ugreen/anti-thunder/anti-thunder-500x500.jpg,
Ugreen HDMI to VGA Converter 40253,To be announced,,Out Of Stock,6770,UGREEN,https://www.startech.com.bd/image/cache/catalog/Accessories/Converter-Cable/hdmi_vga/hdmi_vga-500x500.jpg,
